"yes let s all save and not spend to boost the economy" "{'save': True, 'spend': True, 'boost': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"Wynne govt managed that but they were carrying too much baggage The changes they made to labour laws while driving great export numbers along w job gains GDP Perhaps their Min wage inc labour protections would have closed the gap of inequality but ran out of time" "{'wynne': True, 'govt': True, 'manage': True, 'carry': True, 'baggage': True, 'change': True, 'make': True, 'labour': True, 'law': True, 'drive': True, 'great': True, 'export': True, 'number': True, 'job': True, 'gain': True, 'gdp': True, 'min': True, 'wage': True, 'protection': True, 'close': True, 'gap': True, 'inequality': True, 'run': True, 'time': True}" 0.9983421974146663 0.0016578025853336775 positive
"WSJmarkets Bonds that guarantee a yield based on GDP growth are an experiment worth trying says our columnist" "{'wsjmarkets': True, 'bond': True, 'guarantee': True, 'yield': True, 'base': True, 'gdp': True, 'growth': True, 'experiment': True, 'worth': True, 'columnist': True}" 0.9541798899621339 0.04582011003786514 positive
"They have stolen the loans the budgets of all eight years plus quarter our GDP Allah ba musa" "{'steal': True, 'loan': True, 'budget': True, 'year': True, 'quarter': True, 'gdp': True, 'allah': True, 'ba': True, 'musa': True}" 0.09998803499804988 0.9000119650019506 negative
match "{'match': True}" 0.30170952246397287 0.6982904775360271 negative
"They do things yr during MMS tenure the GDP was growing Economic development was happening Now economy is screwed projected growth rate is in negative But now it seems they are really self destructing" "{'thing': True, 'yr': True, 'mms': True, 'tenure': True, 'gdp': True, 'grow': True, 'economic': True, 'development': True, 'happen': True, 'economy': True, 'screw': True, 'projected': True, 'growth': True, 'rate': True, 'negative': True, 'destructing': True}" 0.09924713514491866 0.9007528648550802 negative
"Psycho Circus is my favourite song by them" "{'psycho': True, 'circus': True, 'favourite': True, 'song': True}" 0.30170952246397287 0.6982904775360271 negative
"For people who don t understand why certain countries do not seems to put strict effort into containing the virus think about the GDP and population aging" "{'people': True, 'understand': True, 'country': True, 'put': True, 'strict': True, 'effort': True, 'virus': True, 'gdp': True, 'population': True, 'age': True}" 0.20451347942901202 0.7954865205709875 negative
"Nice That s 52 of Sri Lanka s 2018 GDP" "{'nice': True, '52': True, 'sri': True, 'lanka': True, '2018': True, 'gdp': True}" 0.874985457700697 0.12501454229930273 positive
"NikkiHaley had skin rejuvenation treatments Unemployment is at 16 2QQ GDP will drop 53 we re facing a housing eviction crisis" "{'nikkihaley': True, 'skin': True, 'rejuvenation': True, 'treatment': True, 'unemployment': True, '16': True, '2qq': True, 'gdp': True, 'drop': True, '53': True, 'face': True, 'housing': True, 'eviction': True, 'crisis': True}" 0.13364061012530412 0.8663593898746949 negative
"Haha I would expect its Home Ministr to not make stupid statements like India has bn successful in Corona battle If we keep on spending 1 of our gdp on healthcare and expect world class infrastructure ur brain will surely get it Enjoy" "{'haha': True, 'expect': True, 'home': True, 'ministr': True, 'make': True, 'stupid': True, 'statement': True, 'india': True, 'bn': True, 'successful': True, 'corona': True, 'battle': True, 'spending': True, '1': True, 'gdp': True, 'healthcare': True, 'world': True, 'class': True, 'infrastructure': True, 'ur': True, 'brain': True, 'surely': True, 'enjoy': True}" 0.9976995046167623 0.0023004953832394147 positive
"United States 1 country 1 leader 330 million citizens 62 479 GDP per capita 35 7 per square km population density 133 506 new Covid cases past 48 hours We have less people We have more centralized leadership We claim to have world leading medical care and facilities 2" "{'united': True, 'state': True, '1': True, 'country': True, 'leader': True, '330': True, 'million': True, 'citizen': True, '62': True, '479': True, 'gdp': True, 'caput': True, '35': True, '7': True, 'square': True, 'km': True, 'population': True, 'density': True, '133': True, '506': True, 'covid': True, 'case': True, 'past': True, '48': True, 'hour': True, 'people': True, 'centralized': True, 'leadership': True, 'claim': True, 'world': True, 'lead': True, 'medical': True, 'care': True, 'facility': True, '2': True}" 0.8063852469664755 0.19361475303352513 positive
"European Union 27 countries 27 leaders 500 million citizens 35 623 GDP per capita 111 7 per square km population density 10 803 new Covid cases past 48 hours 1" "{'european': True, 'union': True, '27': True, 'country': True, 'leader': True, '500': True, 'million': True, 'citizen': True, '35': True, '623': True, 'gdp': True, 'caput': True, '111': True, '7': True, 'square': True, 'km': True, 'population': True, 'density': True, '10': True, '803': True, 'covid': True, 'case': True, 'past': True, '48': True, 'hour': True, '1': True}" 0.30170952246397287 0.6982904775360271 negative
"Whew 1 22 Billion in lost taxes for a country with a GDP of 7 5 Billion" "{'whew': True, '1': True, '22': True, 'billion': True, 'lose': True, 'tax': True, 'country': True, 'gdp': True, '7': True, '5': True}" 0.07893307887868725 0.921066921121312 negative
"Irony is the Party of reducing debt adding 9T in just 3 years pretending a Debt to GDP ratio over 132 the highest in America s History paying out more than we MAKE is sustainable It s time for a DRAMATIC Tax hike on super wealthy crooks funding the openly corrupt GOP" "{'irony': True, 'party': True, 'reduce': True, 'debt': True, 'add': True, '9t': True, '3': True, 'year': True, 'pretend': True, 'gdp': True, 'ratio': True, '132': True, 'high': True, 'america': True, 'history': True, 'pay': True, 'make': True, 'sustainable': True, 'time': True, 'dramatic': True, 'tax': True, 'hike': True, 'super': True, 'wealthy': True, 'crook': True, 'fund': True, 'openly': True, 'corrupt': True, 'gop': True}" 0.9956041148097375 0.004395885190259036 positive
"Yet under Labour prior to the crash national debt was lower as of GDP as was the deficit" "{'labour': True, 'prior': True, 'crash': True, 'national': True, 'debt': True, 'low': True, 'gdp': True, 'deficit': True}" 0.06201000731758564 0.937989992682416 negative
"Stifle ambition and cause less tax revenue on diminishing GDP and productivity fab idea U forgot the excellent wealth tax too you clown" "{'stifle': True, 'ambition': True, 'tax': True, 'revenue': True, 'diminish': True, 'gdp': True, 'productivity': True, 'fab': True, 'idea': True, 'forget': True, 'excellent': True, 'wealth': True, 'clown': True}" 0.6409131755835503 0.35908682441645073 neutral
"Last year India claimed that after few years only the revenue generated from their outsourcing freelancing will be higher than the Pakistan s total GDP and we Pakistanis are begging for fast internet How sad Internet4GilgitBaltistan Internet" "{'year': True, 'india': True, 'claim': True, 'revenue': True, 'generate': True, 'outsource': True, 'freelancing': True, 'high': True, 'pakistan': True, 'total': True, 'gdp': True, 'pakistanis': True, 'beg': True, 'fast': True, 'internet': True, 'sad': True, '4gilgitbaltistan': True}" 0.9253236128392341 0.07467638716076785 positive
"Not rubbish Our currency has tanked compared to both Euro and dollar with GDP still nowhere near its 2007 peak pre post Covid Gosh people bash the but story of has been much worse" "{'rubbish': True, 'currency': True, 'tank': True, 'compare': True, 'euro': True, 'dollar': True, 'gdp': True, '2007': True, 'peak': True, 'pre': True, 'post': True, 'covid': True, 'gosh': True, 'people': True, 'bash': True, 'story': True, 'bad': True}" 0.012549347107510562 0.9874506528924901 negative
"UK next week Housing market Retail Sales GDP Ind output CPI RPI employment situation GfK consumer confident FTSE boxed Cable mega boxed Gilts ascending triangle attempting break out" "{'uk': True, 'week': True, 'housing': True, 'market': True, 'retail': True, 'sale': True, 'gdp': True, 'ind': True, 'output': True, 'cpi': True, 'rpi': True, 'employment': True, 'situation': True, 'gfk': True, 'consumer': True, 'confident': True, 'ftse': True, 'box': True, 'cable': True, 'mega': True, 'gilt': True, 'ascend': True, 'triangle': True, 'attempt': True, 'break': True}" 0.49790168764420745 0.5020983123557936 neutral
"Stimulating the economy how GDP growth hasnt really increased either" "{'stimulate': True, 'economy': True, 'gdp': True, 'growth': True, 'hasnt': True, 'increase': True}" 0.8333148670238217 0.16668513297617768 positive
"And with all of that contributing to the GDP closely watched by Moodies it all bodes ill for a better future inclu holiday business at the height of the season" "{'contribute': True, 'gdp': True, 'closely': True, 'watch': True, 'moody': True, 'bodes': True, 'ill': True, 'good': True, 'future': True, 'inclu': True, 'holiday': True, 'business': True, 'height': True, 'season': True}" 0.9253236128392296 0.07467638716076785 positive
"Failing to deal with Covid 19 now shifting the goal posts to Alcohol Spiting on the face of the GDP what FDI foreign Direct Investments are we attracting amid Covid 19 Then u cut sin tax and PAYE In alcohol industry More people with no jobs then more crime to make ends meet" "{'fail': True, 'deal': True, 'covid': True, '19': True, 'shift': True, 'goal': True, 'post': True, 'alcohol': True, 'spit': True, 'face': True, 'gdp': True, 'fdi': True, 'foreign': True, 'direct': True, 'investment': True, 'attract': True, 'amid': True, 'cut': True, 'sin': True, 'tax': True, 'paye': True, 'industry': True, 'people': True, 'job': True, 'crime': True, 'make': True, 'end': True, 'meet': True}" 0.05475680133464337 0.9452431986653573 negative
"Are we going to make an army in a couple of days too Last time I checked our military is garbage and without the U S looking out for us we could be taken over easily Canada has repeatedly failed to meet their nato agreement of 2 gdp towards military Lol" "{'make': True, 'army': True, 'couple': True, 'day': True, 'time': True, 'check': True, 'military': True, 'garbage': True, 'easily': True, 'canada': True, 'repeatedly': True, 'fail': True, 'meet': True, 'nato': True, 'agreement': True, '2': True, 'gdp': True, 'lol': True}" 0.40329818652463895 0.5967018134753609 neutral
"I gets featured sometimes in our McClellan Market Report newsletter And you can get the M2 and GDP data easily and free from the St Louis Fed s FRED database" "{'feature': True, 'mcclellan': True, 'market': True, 'report': True, 'newsletter': True, 'm2': True, 'gdp': True, 'data': True, 'easily': True, 'free': True, 'st': True, 'louis': True, 'feed': True, 'fred': True, 'database': True}" 0.749975070758371 0.2500249292416294 positive
"It s still not clear if the Marshall Plan actually helped European recovery it s effects were a tiny part of the overall GDP growth 0 3 But sure go off with your Marshall Plan Mister Northwood history student" "{'clear': True, 'marshall': True, 'plan': True, 'european': True, 'recovery': True, 'effect': True, 'tiny': True, 'part': True, 'gdp': True, 'growth': True, '0': True, '3': True, 'mister': True, 'northwood': True, 'history': True, 'student': True}" 0.9798348268684465 0.02016517313155394 positive
"Except they do as that is why they have a deficit You do know that nations just like people can only run up debts if they have a very realistic chance of paying off those debts right How does Wales pay for its first world existence if it can t borrow against its piddly GDP" "{'deficit': True, 'nation': True, 'people': True, 'run': True, 'debt': True, 'realistic': True, 'chance': True, 'pay': True, 'wale': True, 'world': True, 'existence': True, 'borrow': True, 'piddly': True, 'gdp': True}" 0.5812918795626453 0.4187081204373559 neutral
