"Side hustle might not be a bad idea in this economy" "{'side': True, 'hustle': True, 'bad': True, 'idea': True, 'economy': True}" 0.07141975371686331 0.9285802462831362 negative
"Scot Gov net fiscal balance Including an illustrative geographic share of North Sea revenue was a deficit of 12 6 b 7 0 of GDP Excluding North Sea revenue was a deficit of 14 1 b 8 5 of GDP For the UK was a deficit of 23 5 b 1 1 of GDP 21 Aug 2019 Half deficit ffs" "{'scot': True, 'gov': True, 'net': True, 'fiscal': True, 'balance': True, 'include': True, 'illustrative': True, 'geographic': True, 'share': True, 'north': True, 'sea': True, 'revenue': True, 'deficit': True, '12': True, '6': True, '7': True, '0': True, 'gdp': True, 'exclude': True, '14': True, '1': True, '8': True, '5': True, 'uk': True, '23': True, '21': True, 'aug': True, '2019': True, 'half': True, 'ffs': True}" 0.749975070758371 0.2500249292416294 positive
"Gov spending bht ki Pml n ne specially CPEC But tht was all loan money So increased debt Consumption bht hui as dr sahab xplained Investment aur xports kam huin jo k ziada imp thy Fiscal deficit aur CA deficit asmaan ko choo k GDP growth krna bewakufi he" "{'gov': True, 'spending': True, 'bht': True, 'ki': True, 'pml': True, 'ne': True, 'specially': True, 'cpec': True, 'tht': True, 'loan': True, 'money': True, 'increased': True, 'debt': True, 'consumption': True, 'hui': True, 'dr': True, 'sahab': True, 'xplained': True, 'investment': True, 'aur': True, 'xports': True, 'kam': True, 'huin': True, 'jo': True, 'ziada': True, 'imp': True, 'thy': True, 'fiscal': True, 'deficit': True, 'ca': True, 'asmaan': True, 'ko': True, 'choo': True, 'gdp': True, 'growth': True, 'krna': True, 'bewakufi': True}" 0.1666482019938326 0.8333517980061673 negative
"And forecasts show Australia s GDP falling by 7 in Q2" "{'forecast': True, 'show': True, 'australia': True, 'gdp': True, 'fall': True, '7': True, 'q2': True}" 0.08332317787578496 0.9166768221242152 negative
"In 1962 China and India has similar GDP now China s economy is 5 times bigger than yours In 1962 we used Soviet weapons and you used British ones Now we re able to supply all our army s needs while you re rushing to order weapons from overseas during the standoff" "{'1962': True, 'china': True, 'india': True, 'similar': True, 'gdp': True, 'economy': True, '5': True, 'time': True, 'big': True, 'soviet': True, 'weapon': True, 'british': True, 'supply': True, 'army': True, 'rush': True, 'order': True, 'overseas': True, 'standoff': True}" 0.30170952246397287 0.6982904775360271 negative
 {} 0.30170952246397287 0.6982904775360271 negative
"14 This effect would cause a rapid rise in GDP incomes jobs money supply growth also inflation which would need to be tampered via more printing to supply these new jobs as the dollar value of the economy cash trade in it would multiple fast THIS IS WHAT SHOULD DO" "{'14': True, 'effect': True, 'rapid': True, 'rise': True, 'gdp': True, 'income': True, 'job': True, 'money': True, 'supply': True, 'growth': True, 'inflation': True, 'tamper': True, 'printing': True, 'dollar': True, 'economy': True, 'cash': True, 'trade': True, 'multiple': True, 'fast': True}" 0.963993323437137 0.03600667656286156 positive
"NY is 10 of the countries GDP without ny the country is nothing" "{'ny': True, '10': True, 'country': True, 'gdp': True}" 0.30170952246397287 0.6982904775360271 negative
"I just Google it amazing You think the 1st Sino Indian War is the same level as Second Sino Indian War I mean honestly we have similar population but what about GDP U may fuck Pakistan but what make you think u can beat China Day dreaming" "{'google': True, 'amaze': True, '1st': True, 'sino': True, 'indian': True, 'war': True, 'level': True, 'honestly': True, 'similar': True, 'population': True, 'gdp': True, 'fuck': True, 'pakistan': True, 'make': True, 'beat': True, 'china': True, 'day': True, 'dream': True}" 0.6982344538873567 0.3017655461126443 positive
"13 However we live in a FINANCED economy thus with all these new incomes everyone finances based on those incomes causing a much faster level of GDP growth than dollar for dollar Governments could move on this INSTANTLY DAY 1 NOT LATER to finance all these companiesUP FRONT" "{'13': True, 'live': True, 'financed': True, 'economy': True, 'income': True, 'finance': True, 'base': True, 'fast': True, 'level': True, 'gdp': True, 'growth': True, 'dollar': True, 'government': True, 'move': True, 'instantly': True, 'day': True, '1': True, 'late': True, 'companiesup': True, 'front': True}" 0.9719946507026987 0.028005349297299552 positive
"We had one of those TV s When the dog crossed the room his jingling tags changed the channel" "{'tv': True, 'dog': True, 'cross': True, 'room': True, 'jingling': True, 'tag': True, 'change': True, 'channel': True}" 0.24997507241550607 0.7500249275844936 negative
"Yeah but not in a good way More than 110 000 death from coronavirus unemployment at 16 3 millions of people have lost their jobs gdp output at 5" "{'yeah': True, 'good': True, '110': True, '000': True, 'death': True, 'coronavirus': True, 'unemployment': True, '16': True, '3': True, 'million': True, 'people': True, 'lose': True, 'job': True, 'gdp': True, 'output': True, '5': True}" 0.37302002391836314 0.6269799760816365 neutral
"12 Generally for every dollar in wages paid above the previous year s level you get more than 2x the economic growth per dollar and some estimate 2 4 10 in GDP growth as that dollar takes it s step by step through the economy hand to hand until finally back to government elite" "{'12': True, 'generally': True, 'dollar': True, 'wage': True, 'pay': True, 'previous': True, 'year': True, 'level': True, '2x': True, 'economic': True, 'growth': True, 'estimate': True, '2': True, '4': True, '10': True, 'gdp': True, 'step': True, 'economy': True, 'hand': True, 'finally': True, 'back': True, 'government': True, 'elite': True}" 0.5812918795626453 0.4187081204373559 neutral
"Tum laude Pakistani log bas military military karte rahoge Madarchodo GDP figures dekh 8x hai ladhte raho udhar BC while India grows economically" "{'tum': True, 'laude': True, 'pakistani': True, 'log': True, 'bas': True, 'military': True, 'karte': True, 'rahoge': True, 'madarchodo': True, 'gdp': True, 'figure': True, 'dekh': True, '8x': True, 'hai': True, 'ladhte': True, 'raho': True, 'udhar': True, 'bc': True, 'india': True, 'grows': True, 'economically': True}" 0.30170952246397287 0.6982904775360271 negative
"So if we have 12 in April 11 in May and MinEcon monthly GDP is skewed towards industries that were less affected by lockdowns this is all pointing to about 9 y y for the quarter pretty bad despite a better than expected April" "{'12': True, 'april': True, '11': True, 'minecon': True, 'monthly': True, 'gdp': True, 'skew': True, 'industry': True, 'affect': True, 'lockdown': True, 'point': True, '9': True, 'quarter': True, 'pretty': True, 'bad': True, 'good': True, 'expect': True}" 0.8606912219407554 0.1393087780592454 positive
"For each infected person in Oklahoma 1 3 will be infected from coming into contact with them So for every 3 infected about 5 will also catch it Do the math frightening" "{'infected': True, 'person': True, 'oklahoma': True, '1': True, '3': True, 'infect': True, 'contact': True, '5': True, 'catch': True, 'math': True, 'frightening': True}" 0.24997507241550607 0.7500249275844936 negative
"Gross Domestic Pork GDP Economic indicator favored by Tweed Measures amount of Spare ribs consumed in one year nationwide More is better" "{'gross': True, 'domestic': True, 'pork': True, 'gdp': True, 'economic': True, 'indicator': True, 'favor': True, 'tweed': True, 'measure': True, 'amount': True, 'spare': True, 'rib': True, 'consume': True, 'year': True, 'nationwide': True, 'good': True}" 0.9413956379352573 0.05860436206474438 positive
"china s GDP per capita is same as dominican republic they are nothing without exports" "{'china': True, 'gdp': True, 'caput': True, 'dominican': True, 'republic': True, 'export': True}" 0.30170952246397287 0.6982904775360271 negative
"So while the government rolled out the now forgotten ERGP replaced with a new ESP bouncing back with ambitious targets for GDP growth these problems will continue to make that dream impossible to achieve We can t pray and wish away the reality of those businesses" "{'government': True, 'roll': True, 'forget': True, 'ergp': True, 'replace': True, 'esp': True, 'bounce': True, 'back': True, 'ambitious': True, 'target': True, 'gdp': True, 'growth': True, 'problem': True, 'continue': True, 'make': True, 'dream': True, 'impossible': True, 'achieve': True, 'pray': True, 'reality': True, 'business': True}" 0.4334059977139973 0.5665940022860005 neutral
"As you may already now SMEs are critical to the Nigerian economy the evidence of the hustle They contribute 48 of Nigeria s GDP 96 of all businesses and 84 of employment But despite their significance the Nigerian state continues to frustrate businesses" "{'smes': True, 'critical': True, 'nigerian': True, 'economy': True, 'evidence': True, 'hustle': True, 'contribute': True, '48': True, 'nigeria': True, 'gdp': True, '96': True, 'business': True, '84': True, 'employment': True, 'significance': True, 'state': True, 'continue': True, 'frustrate': True}" 0.09924713514491866 0.9007528648550802 negative
"Best 3 years How do you gauge that Ignore the 3 trillion deficit he ran up in 2017 18 19 not including the 3 trillion he just ran up to prop up his economy now How can you not see that Trump demanded lower interest rates because his GDP number was LOW As low as Obama" "{'3': True, 'year': True, 'gauge': True, 'ignore': True, 'trillion': True, 'deficit': True, 'run': True, '2017': True, '18': True, '19': True, 'include': True, 'prop': True, 'economy': True, 'trump': True, 'demand': True, 'low': True, 'interest': True, 'rate': True, 'gdp': True, 'number': True, 'obama': True}" 0.9976995046167623 0.0023004953832394264 positive
"My hunch is tht the liberalisation of banking system in Musharraf era ended up diverting resources towards cons rather than inv or exports i a permanent increase in cons to GDP ratio 2paisay chart" "{'hunch': True, 'tht': True, 'liberalisation': True, 'banking': True, 'system': True, 'musharraf': True, 'era': True, 'end': True, 'diverting': True, 'resource': True, 'con': True, 'inv': True, 'export': True, 'permanent': True, 'increase': True, 'gdp': True, 'ratio': True, '2paisay': True, 'chart': True}" 0.24997507241550607 0.7500249275844936 negative
"10 With all of these new jobs GDP would double AT LEAST From that Doubling of GDP since we have twice the workforce potential into higher value STEM related jobs in tech there will be MUCH MORE consumer spending causing mass growth in all industries across all economies" "{'10': True, 'job': True, 'gdp': True, 'double': True, 'workforce': True, 'potential': True, 'high': True, 'stem': True, 'relate': True, 'tech': True, 'consumer': True, 'spending': True, 'mass': True, 'growth': True, 'industry': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"you ve still ignored my point lmfao in terms of aic america is richer than every european nation in terms of gdp pc adjusted for price parity it is richer than near all of them fucking florida beats germany" "{'ve': True, 'ignore': True, 'point': True, 'lmfao': True, 'term': True, 'aic': True, 'america': True, 'rich': True, 'european': True, 'nation': True, 'gdp': True, 'pc': True, 'adjust': True, 'price': True, 'parity': True, 'fuck': True, 'florida': True, 'beat': True, 'germany': True}" 0.31456622108660165 0.6854337789133989 negative
